country,study_id,age_low,age_high,region,gender,n_deaths,date_start_survey,date_end_survey,matching_with_sero,cumulative,age_breakdown,gender_breakdown,for_regional_analysis,time_series,ref,notes
Sweden,SWE1,0,999,all,female,1918,1/1/20,28/05/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,1,0,0,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/bekraftade-fall-i-sverige/,
Netherlands,NLD1,0,999,Amsterdam-Amstelland,both,135,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Brabant-Noord,both,429,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Brabant-Zuidoost,both,280,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Drenthe,both,20,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Flevoland,both,26,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Fryslân,both,35,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Gelderland-Midden,both,91,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Gelderland-Zuid,both,127,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Gooi en Vechtstreek,both,8,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Groningen,both,8,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Haaglanden,both,111,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Hollands Midden,both,92,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,IJsselland,both,118,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Kennemerland,both,123,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Limburg-Noord,both,236,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Midden- en West-Brabant,both,331,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Noord- en Oost-Gelderland,both,156,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Noord-Holland-Noord,both,80,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Rotterdam-Rijnmond,both,192,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Twente,both,61,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Utrecht,both,231,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Zaanstreek-Waterland,both,58,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Zeeland,both,44,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Zuid-Holland-Zuid,both,53,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,999,Zuid-Limburg,both,242,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,0,0,1,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,4,all,male,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,5,9,all,male,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,10,14,all,male,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,15,19,all,male,1,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,20,24,all,male,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,25,29,all,male,3,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,30,34,all,male,3,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,35,39,all,male,5,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,40,44,all,male,5,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,45,49,all,male,9,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,50,54,all,male,26,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,55,59,all,male,73,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,60,64,all,male,110,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,65,69,all,male,215,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,70,74,all,male,378,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,75,79,all,male,651,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,80,84,all,male,729,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,85,89,all,male,697,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,90,94,all,male,312,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,95,999,all,male,74,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,0,4,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,5,9,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,10,14,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,15,19,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,20,24,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,25,29,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,30,34,all,female,1,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,35,39,all,female,2,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,40,44,all,female,0,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,45,49,all,female,14,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,50,54,all,female,20,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,55,59,all,female,24,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,60,64,all,female,51,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,65,69,all,female,112,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,70,74,all,female,240,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,75,79,all,female,338,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,80,84,all,female,515,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,85,89,all,female,646,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,90,94,all,female,491,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
Netherlands,NLD1,95,999,all,female,222,1/1/20,16/04/2020,regional distribution wrong date - use ecdc totals to adjust,yes,1,1,0,0,https://nlcovid-19-esrinl-content.hub.arcgis.com/datasets/covid-19-historische-gegevens-rivm-vlakken,see detailed data also.
USA,LA_CA,18,40,los angeles county,both,76,1/1/20,15/06/2020,age distribution wrong date - use time series to adjust,yes,1,0,0,0,http://dashboard.publichealth.lacounty.gov/covid19_surveillance_dashboard/,Data do not include the Cities of Long Beach and Pasadena
USA,LA_CA,41,65,los angeles county,both,589,1/1/20,15/06/2020,age distribution wrong date - use time series to adjust,yes,1,0,0,0,http://dashboard.publichealth.lacounty.gov/covid19_surveillance_dashboard/,Data do not include the Cities of Long Beach and Pasadena
USA,LA_CA,65,999,los angeles county,both,2044,1/1/20,15/06/2020,age distribution wrong date - use time series to adjust,yes,1,0,0,0,http://dashboard.publichealth.lacounty.gov/covid19_surveillance_dashboard/,Data do not include the Cities of Long Beach and Pasadena
USA,LA_CA,18,999,los angeles county,male,1512,1/1/20,15/06/2020,age distribution wrong date - use time series to adjust,yes,0,1,0,0,http://dashboard.publichealth.lacounty.gov/covid19_surveillance_dashboard/,Data do not include the Cities of Long Beach and Pasadena
USA,LA_CA,18,999,los angeles county,female,1196,1/1/20,15/06/2020,age distribution wrong date - use time series to adjust,yes,0,1,0,0,http://dashboard.publichealth.lacounty.gov/covid19_surveillance_dashboard/,Data do not include the Cities of Long Beach and Pasadena
USA,NYC_NY_1,0,18,all,both,11,2/29/20,15/06/2020,just NYC,yes,1,0,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,18,45,all,both,688,2/29/20,15/06/2020,just NYC,yes,1,0,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,45,65,all,both,3892,2/29/20,15/06/2020,just NYC,yes,1,0,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,65,75,all,both,4354,2/29/20,15/06/2020,just NYC,yes,1,0,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,75,999,all,both,8487,2/29/20,15/06/2020,just NYC,yes,1,0,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,all,male,10518,2/29/20,15/06/2020,just NYC,yes,0,1,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,all,female,6910,2/29/20,15/06/2020,just NYC,yes,0,1,0,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,Bronx,both,3678,2/29/20,15/06/2020,just NYC,yes,0,0,1,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,Brooklyn,both,5281,2/29/20,15/06/2020,just NYC,yes,0,0,1,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,Manhattan,both,2382,2/29/20,15/06/2020,just NYC,yes,0,0,1,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,Queens,both,5233,2/29/20,15/06/2020,just NYC,yes,0,0,1,0,https://github.com/nychealth/coronavirus-data,
USA,NYC_NY_1,0,999,StatenIsland,both,846,2/29/20,15/06/2020,just NYC,yes,0,0,1,0,https://github.com/nychealth/coronavirus-data,
